id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating
477,1030,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
478,1031,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
479,1032,SYDNEY,NSW,150.874182,-33.662834,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Blacktown,10750.0,Sydney,
480,1033,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
481,1034,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
482,1035,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
483,1036,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
484,1037,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
485,1038,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
486,1039,SYDNEY,NSW,151.268071,-33.794883,GPO BOX CENTRE,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
487,1040,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
488,1041,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
489,1042,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
490,1043,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
491,1044,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
492,1045,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
493,1046,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
494,1100,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
495,1101,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
496,1105,SYDNEY,NSW,151.268071,-33.794883,GPO BOX CENTRE,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
497,1106,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
498,1107,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
499,1108,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
500,1109,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
501,1110,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
502,1112,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
503,1113,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
504,1114,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
505,1115,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
506,1116,SYDNEY,NSW,150.866145,-33.666729,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,36.4835357666016,N1,PHN101,,Blacktown,10750.0,Sydney,
507,1117,SYDNEY,NSW,150.87022,-33.664575,CITY PBC OPERATIONS,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,47.5577545166016,N1,PHN101,,Blacktown,10750.0,Sydney,
508,1118,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
509,1119,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
510,1120,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
511,1121,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
512,1122,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
513,1123,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
514,1124,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
515,1125,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
516,1126,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
517,1127,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
518,1128,SYDNEY,NSW,151.268071,-33.794883,CITY PBC OPERATIONS,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
519,1129,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
520,1130,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
521,1131,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
522,1132,SYDNEY,NSW,150.874265,-33.66279,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Blacktown,10750.0,Sydney,
523,1133,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
524,1134,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
525,1135,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
526,1136,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
527,1137,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
528,1138,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
529,1139,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
530,1140,SYDNEY,NSW,151.268071,-33.794883,GPO BOX CENTRE,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
531,1141,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
532,1142,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
533,1143,SYDNEY,NSW,151.268071,-33.794883,,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
534,1144,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
535,1145,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
536,1146,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
537,1147,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,R1,-33.8688197,151.2092955,11703133746.0,11703133746.0,117031337.0,Sydney - Haymarket - The Rocks,11703.0,Sydney Inner City,117.0,Sydney - City and Inner South,1.0,1.0,1.0,1.0,,,N1,PHN101,,Mosman,15350.0,Sydney,
